user_id,uuid,amount,instrument_type,instrument,net_amount,discount_points,tx_init_timestamp,tx_end_timestamp
2501,6c287022-318b-4c34-9867-a1557105a614,3324.0,wallet,STATE BANK OF INDIA,2393.28,931.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2502,9b505507-b2fe-4e7d-8641-e06a7f412f31,1924.0,net_banking,BANK OF BARODA,1385.28,539.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2503,c2496634-51f6-4d1b-a8b1-7adc40f056e5,2372.0,upi,BANK OF BARODA,1707.84,665.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2504,b3e9b1d5-be3a-4c29-9092-99211f4c3d0b,1747.0,credit_card,HDFC,1257.84,490.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2505,13ef07e7-0d4f-47c5-a971-be3f7bbf1fa2,1141.0,wallet,STATE BANK OF INDIA,821.52,320.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2506,b1c0403a-b2ea-468c-97d6-14f8562fe1b1,251.0,credit_card,CANARA BANK,180.72,71.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2507,c2c018b1-53e7-47be-a74b-db12d51bce50,2569.0,wallet,STATE BANK OF INDIA,1849.68,720.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2508,dc369454-cb16-449e-873e-00197d509704,1415.0,credit_card,ICICI,1018.8,397.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2509,e824e892-e980-43ef-8729-815b55f3c9ac,2670.0,upi,STATE BANK OF INDIA,1922.4,748.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2510,3616d122-6915-46fc-a34d-d49bfe279f2e,2066.0,wallet,YES BANK,1487.52,579.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2511,12c23830-15f3-4b6c-aca8-6abb0f0b5b22,2401.0,upi,Google Pay,1728.72,673.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2512,1336028d-7b5b-4db0-b374-622d775b1440,1013.0,upi,STATE BANK OF INDIA,729.36,284.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2513,5464618e-d56d-4766-9f21-55d5309ede13,2307.0,upi,CANARA BANK,1661.04,646.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2514,ae40c063-f115-4d62-ba38-4d6dd9f7d211,3379.0,upi,CANARA BANK,2432.88,947.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2515,02ef84a1-7f59-46cc-a8cc-ee484616e728,503.0,credit_card,ICICI,362.16,141.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2516,f516c5fd-163b-4b87-ba3a-1e5cfc7042e0,1122.0,debit_card,PayTM,807.84,315.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2517,a6623f31-446f-4cdf-a54a-fe7f85913698,3294.0,credit_card,SBI debit card,2371.68,923.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2518,40d1a096-bac9-45a1-ab5e-0830427cfec6,219.0,credit_card,STATE BANK OF INDIA,157.68,62.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2519,bcb35f75-ecf2-4736-88ed-8d0e9c0e6e86,1599.0,debit_card,HDFC,1151.28,448.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2520,6d911d5c-1f71-404b-9701-bae769018064,990.0,wallet,SBI debit card,712.8,278.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2521,963b0cea-fb22-4072-b4d4-e5e14aaee200,708.0,credit_card,PayTM,509.76,199.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2522,7a1ddd38-380f-45ba-8cd5-5eb96c71f159,3304.0,wallet,HDFC,2378.88,926.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2523,30e36cb5-01e0-464a-9afc-c032678c4455,1674.0,upi,ICICI debit card,1205.28,469.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2524,c9945486-50fd-4a1e-a087-77dcba2c7d9a,3225.0,debit_card,Google Pay,2322.0,903.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2525,2fff2f1a-5dad-4edf-a097-6999f2166a26,2019.0,upi,PayTM,1453.68,566.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2526,e7d33ba8-1ede-4d37-9a22-8453202dc57a,1509.0,upi,STATE BANK OF INDIA,1086.48,423.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2527,87b4838a-cec1-4f3d-8c36-0c6a9ac3fc6d,782.0,wallet,PayTM,563.04,219.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2528,66b1a92e-8806-4170-a741-876ebd50f3c4,353.0,upi,STATE BANK OF INDIA,254.16,99.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2529,6612c1b6-90cc-4d8d-814e-c64312718fa4,2321.0,credit_card,Google Pay,1671.12,650.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2530,ad48c551-c641-41bb-9906-fcef73ffc50f,131.0,upi,CANARA BANK,94.32,37.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2531,977172f9-22c1-4797-9fa7-c38b06177940,2028.0,upi,PayTM,1460.16,568.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2532,af610f43-7004-4744-8d9d-e74c948c61ac,522.0,upi,BANK OF BARODA,375.84,147.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2533,4a79ce06-a344-4232-ae20-4c83478ed393,1467.0,upi,HDFC,1056.24,411.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2534,92a99321-19bd-4c87-8227-7afe52cad964,3315.0,upi,PayTM,2386.8,929.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2535,d9caa4c1-b60a-42ee-b8d2-81cdd2d010b4,2071.0,wallet,CANARA BANK,1491.12,580.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2536,3b826a1a-0a3c-478f-9853-f4bd4f426510,3072.0,wallet,CANARA BANK,2211.84,861.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2537,097df1c1-3172-4aa6-9f2f-ddc0fc223162,1406.0,wallet,ICICI debit card,1012.32,394.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2538,104f5c8a-ce28-4b0d-82bb-4200b7ac7115,1235.0,net_banking,STATE BANK OF INDIA,889.2,346.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2539,aba49597-e766-4140-a2bc-394fbcc6b797,136.0,upi,IDBI,97.92,39.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2540,39f1acd4-8189-491d-8b0c-59830bdf963e,3092.0,upi,STATE BANK OF INDIA,2226.24,866.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2541,b5a9f7b4-e731-481e-a26f-24e7614ef710,1511.0,wallet,PayTM,1087.92,424.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2542,0ad141fe-111a-42c7-931c-10994b0af001,1775.0,wallet,BANK OF BARODA,1278.0,497.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2543,99452237-f8b8-45ab-8315-87ae7f325466,3257.0,credit_card,CANARA BANK,2345.04,912.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2544,852b8215-2e9f-4d28-9092-03b41801d1e3,791.0,wallet,Google Pay,569.52,222.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2545,07430406-5aee-41e6-81b6-d7111be3c4f4,2169.0,wallet,Google Pay,1561.68,608.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2546,39ac9621-fc11-46cf-b4a0-00d51e4d5c2a,2814.0,debit_card,IDBI,2026.08,788.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2547,31f592cb-c225-4da7-9fb9-361f76285050,1909.0,net_banking,Google Pay,1374.48,535.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2548,c63e77ed-e595-49d5-bf2f-822fe3495cc3,1509.0,wallet,CANARA BANK,1086.48,423.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2549,8283f9af-f9cf-4e2c-b585-45124f4ae673,3015.0,upi,HDFC,2170.8,845.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2550,95d18de2-2c71-42fd-818d-37737a8d9e43,2325.0,upi,CANARA BANK,1674.0,651.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2551,07ab6230-a46e-4337-809c-16307153db81,2829.0,credit_card,BANK OF BARODA,2036.88,793.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2552,71cc159d-41ee-45bb-8cbe-f10ff5a85f2c,2659.0,debit_card,SBI debit card,1914.48,745.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2553,fe9b3b57-0fa1-4d2b-80a4-e1634da863c6,11.0,wallet,ICICI,7.92,4.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2554,30dbe043-7870-446e-bd31-bf71767a2a3f,3274.0,credit_card,CANARA BANK,2357.28,917.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2555,65930a1e-9ef7-4a2d-b5e8-752014c22629,786.0,upi,BANK OF BARODA,565.92,221.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2556,e631f552-a299-40e7-ad78-0cc85d596492,2095.0,credit_card,HDFC,1508.4,587.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2557,0eb061fb-19e3-4942-b2ca-db692eb04d5d,2363.0,net_banking,PayTM,1701.36,662.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2558,7e7ff8e2-6e0e-4ca8-a879-4b89983390da,1581.0,debit_card,IDBI,1138.32,443.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2559,f63c65dd-ad7c-46c6-8968-378a6b5fd47a,1806.0,credit_card,IDBI,1300.32,506.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2560,807f337f-aca4-430c-8861-c4e478abb1b2,2548.0,upi,SBI debit card,1834.56,714.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2561,515912b4-5de1-41f1-a205-94e3d6788a48,3128.0,net_banking,SBI debit card,2252.16,876.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2562,83a045a0-cb9a-4973-88f0-3277f24cf5b8,2895.0,wallet,BANK OF BARODA,2084.4,811.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2563,6f1d21f1-f2a2-4b51-9bee-b84315f01669,108.0,debit_card,PayTM,77.76,31.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2564,e885a320-a33b-40c4-88f9-723c0d380eb3,1205.0,upi,HDFC,867.6,338.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2565,61d6a16e-ac5b-4579-9e8b-5c8a19ff03fd,2041.0,wallet,HDFC,1469.52,572.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2566,dde0d29f-3845-4b40-bf6f-e73339ae4549,2924.0,wallet,ICICI,2105.28,819.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2567,850e4c81-ef9d-48c5-8d09-6182959ef368,209.0,debit_card,STATE BANK OF INDIA,150.48,59.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2568,ce2870c1-f21b-47fd-98b5-468f9051eda5,1871.0,debit_card,PayTM,1347.12,524.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2569,dd3a4cad-f86c-4017-aa9d-0470b27e9404,776.0,credit_card,SBI debit card,558.72,218.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2570,0f50cb4e-484d-4ab6-95a8-2d408c6afbaa,3093.0,wallet,CANARA BANK,2226.96,867.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2571,0f134eae-6b87-46c2-8066-88eb12d856c8,370.0,debit_card,SBI debit card,266.4,104.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2572,d57351cd-d29b-4aa6-8ee0-87db7866664a,150.0,upi,HDFC master card,108.0,42.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2573,2c8e2f2e-b099-4f8a-8acd-4794e1108713,2271.0,wallet,HDFC,1635.12,636.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2574,39203f4d-b454-4b72-8b7e-7cadf10525f3,1391.0,net_banking,HDFC master card,1001.52,390.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2575,fa54f16e-9276-46ab-968f-03c5b41a9a0a,252.0,credit_card,PayTM,181.44,71.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2576,e7a5a990-fe95-4c5a-a873-66f178824a8f,432.0,wallet,SBI debit card,311.04,121.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2577,5b18b788-64e3-461d-9664-9b499ae96c74,2898.0,credit_card,SBI debit card,2086.56,812.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2578,892208e5-e1a9-47ed-9bcb-26fc7d868880,1602.0,upi,BANK OF BARODA,1153.44,449.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2579,f13db07c-121c-4830-9a35-5fc6895bfc8b,1270.0,credit_card,STATE BANK OF INDIA,914.4,356.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2580,6e9b74f5-94bf-443f-a4cc-87f0c1f006d2,3336.0,credit_card,STATE BANK OF INDIA,2401.92,935.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2581,33f66020-1412-4ba9-b541-33db355a5e1c,9.0,upi,Google Pay,6.48,3.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2582,65f926a8-2e57-416f-bbfb-33c3ea960b1a,2716.0,net_banking,ICICI debit card,1955.52,761.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2583,04eceedc-f217-4cf5-a217-b9179b9fa8db,1637.0,debit_card,IDBI,1178.64,459.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2584,fa322d22-5185-41bf-a9bf-2dc64d2802f9,3105.0,credit_card,SBI debit card,2235.6,870.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2585,f40ade8d-68d4-4776-84a3-056396cd55c2,613.0,net_banking,SBI debit card,441.36,172.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2586,895f3256-1664-4963-9e7b-eb2a857f3819,1295.0,credit_card,PayTM,932.4,363.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2587,bf16350c-2992-45f2-9852-9a28af976f11,1140.0,credit_card,PayTM,820.8,320.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2588,fca9228a-b55d-44b1-b435-ff9b12d04711,3000.0,debit_card,HDFC master card,2160.0,840.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2589,dd1d03a7-f72f-4c37-ae06-41f7a2eafaea,1730.0,wallet,CANARA BANK,1245.6,485.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2590,ede64fbf-7005-4b0e-a29f-f0441524d5b6,3225.0,wallet,STATE BANK OF INDIA,2322.0,903.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2591,daa9d285-da7e-4674-9fae-ef552bab00ed,2335.0,upi,PayTM,1681.2,654.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2592,5d034cb4-1c9e-464d-a9a7-5e066294c0ac,1573.0,credit_card,Google Pay,1132.56,441.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2593,d03631a1-b407-4323-8806-ce59163b0987,1155.0,upi,STATE BANK OF INDIA,831.6,324.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2594,cdb6ea06-7d7a-49dd-8837-80ba68369e85,1014.0,credit_card,CANARA BANK,730.08,284.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2595,bc1bf5f8-e577-4de1-9990-78cee1b28c4b,1716.0,credit_card,CANARA BANK,1235.52,481.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2596,be1535b9-2af8-416f-9c76-450f88810b8d,1953.0,credit_card,STATE BANK OF INDIA,1406.16,547.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2597,ab4994e7-88e0-441a-b8e6-8a005d27b451,845.0,upi,SBI debit card,608.4,237.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2598,e2a8db93-a970-46a5-9d29-cd6e2971b04b,2048.0,credit_card,STATE BANK OF INDIA,1474.56,574.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2599,afdf3945-cded-450b-8a7b-a06934a2464e,2274.0,upi,ICICI,1637.28,637.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
2600,a8149c34-e121-4bbc-9d6a-6d17afdf0f05,35.0,upi,ICICI,25.2,10.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1600,eb94fec1-b506-4402-8a9a-ecb9ab1ff9c6,436.0,wallet,BANK OF BARODA,313.92,123.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1601,fc950b4e-0657-4e71-89a6-ffcad1fbff42,2625.0,credit_card,STATE BANK OF INDIA,1890.0,735.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1602,c4fab45d-070e-4aaa-9b46-4020a7ef458d,3038.0,wallet,IDBI,2187.36,851.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1603,a89e7b8a-71cf-4f70-bed8-8888adf10bbe,2194.0,upi,PayTM,1579.68,615.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1604,be1981df-fa86-4941-b1db-fabbe6bcadcf,2405.0,net_banking,IDBI,1731.6,674.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1605,cfd45162-f579-4edb-8fe9-7b99836ec4f2,1500.0,credit_card,STATE BANK OF INDIA,1080.0,420.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1606,816de8f7-3736-4821-b68f-9842564dff08,2779.0,credit_card,Google Pay,2000.88,779.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1607,32fa5cc0-3048-4707-b7e7-6611e348fa0b,806.0,wallet,STATE BANK OF INDIA,580.32,226.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1608,e3989842-5b90-4856-b8f6-e3d256e81035,1589.0,debit_card,SBI debit card,1144.08,445.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1609,3387472a-aaab-42b3-964d-23199e29a7cd,2831.0,wallet,HDFC master card,2038.32,793.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1610,fb7fcef2-1a16-446e-a378-d4090c2df6af,2577.0,wallet,YES BANK,1855.44,722.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1611,5d8eaf23-b8a0-4ad4-b48a-62703a812716,1151.0,credit_card,CANARA BANK,828.72,323.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1612,815e4def-8c35-4251-8b02-a4d86e7a14d4,3244.0,upi,PayTM,2335.68,909.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1613,3cd39534-3cd4-4c45-b21b-965d08916262,1290.0,wallet,STATE BANK OF INDIA,928.8,362.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1614,4e2091b5-f40f-42f5-af96-6c397972caff,601.0,wallet,CANARA BANK,432.72,169.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1615,2aa83885-fcd6-400f-b288-cd7a79fe4b70,2864.0,wallet,STATE BANK OF INDIA,2062.08,802.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1616,9fcf59e6-1618-4199-a1ea-60383a265b2a,1240.0,credit_card,HDFC master card,892.8,348.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1617,a6b449bf-62be-4298-a95c-b21f37e439fe,866.0,wallet,ICICI debit card,623.52,243.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1618,250cb3ef-4567-4454-b4e7-5913433787ef,3178.0,net_banking,IDBI,2288.16,890.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1619,bdc612ad-288d-49a3-bb49-979fb5528efd,1123.0,debit_card,ICICI,808.56,315.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1620,52b5412a-7e41-4799-8f8d-97309d5df35c,993.0,wallet,HDFC master card,714.96,279.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1621,cfe7f44f-8c52-4d48-b0d8-3acdc9147066,838.0,wallet,STATE BANK OF INDIA,603.36,235.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1622,d2daf272-0b22-4526-bd79-9a0991e81d69,1261.0,debit_card,IDBI,907.92,354.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1623,a3f434ae-4231-46b9-b86c-d908b8beb9fb,1757.0,debit_card,IDBI,1265.04,492.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1624,21b07ce7-b890-403f-b225-775b26cefe6c,1377.0,net_banking,PayTM,991.44,386.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1625,34464af5-9ebc-4a98-ac0e-055c95a891b1,1050.0,credit_card,HDFC master card,756.0,294.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1626,40f07d7a-e501-41e2-8457-f15ba373c900,648.0,credit_card,HDFC,466.56,182.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1627,d784498b-724a-4a73-ac93-4cf936ae1efa,318.0,net_banking,ICICI debit card,228.96,90.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1628,a254bf0f-6ec8-404d-b98a-942568246ad5,2140.0,upi,SBI debit card,1540.8,600.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1629,74035851-b807-46cf-8bd5-3d5b25cc1d0b,159.0,upi,ICICI debit card,114.48,45.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1630,6d30a185-d25e-4791-bb81-8ee36c6dcdc5,421.0,credit_card,IDBI,303.12,118.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1631,92b535c9-9b59-4ab8-b3f5-819ecaf4e67e,1101.0,wallet,ICICI,792.72,309.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1632,e5c47520-a57d-43f1-b772-4a29cfc4b2e7,320.0,upi,IDBI,230.4,90.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1633,e3c1e161-8eff-4d21-b9b4-04481d4a8692,1646.0,wallet,ICICI debit card,1185.12,461.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1634,d6418fb0-2131-4605-8904-9ee5f29044b6,1160.0,upi,IDBI,835.2,325.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1635,0c6d0f0c-556e-474c-8ed8-e015cf7fe81f,1413.0,credit_card,STATE BANK OF INDIA,1017.36,396.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1636,dda85426-92c9-4b89-8bdb-3f95a46e8201,1148.0,credit_card,ICICI debit card,826.56,322.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1637,ab9e888a-0ee5-4387-9686-382068f6670a,1672.0,debit_card,PayTM,1203.84,469.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1638,4b6c3f96-9858-4dcb-8cb6-69c39972a5c5,2086.0,debit_card,IDBI,1501.92,585.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1639,43cfd3bd-b10f-4463-a6cd-01f0f9c60eb0,2445.0,credit_card,HDFC,1760.4,685.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1640,77608eae-cb0b-4b29-ba5f-e7cb4bcc66e2,354.0,upi,BANK OF BARODA,254.88,100.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1641,9143fe89-fb41-43b0-8cdf-b0b750d78bc6,296.0,credit_card,Google Pay,213.12,83.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1642,33e0fcac-632d-4a42-9aa1-e89f10cdaeaf,3296.0,wallet,IDBI,2373.12,923.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1643,c28c0646-ebc7-4072-a9da-6453827cbaf6,913.0,credit_card,HDFC,657.36,256.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1644,7b691ae9-e3f1-46bd-afcd-b1e8a503c2b8,334.0,wallet,ICICI,240.48,94.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1645,7a634d44-047f-4b8c-818b-1537541e3eb7,978.0,wallet,Google Pay,704.16,274.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1646,11478c49-bbb0-44aa-ba1f-161bbe332281,877.0,upi,STATE BANK OF INDIA,631.44,246.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1647,2aec2135-a827-4c57-ad65-33db194c6ca6,144.0,wallet,IDBI,103.68,41.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
1648,48c81f8f-5d52-4601-b7ca-bfe46b405951,1779.0,upi,ICICI debit card,1280.88,499.0,2025-03-11T09:49:07.139-04:00,2025-03-11T09:49:07.139-04:00
