contest_id,user_id,team_id,fee_paid,final_position
1098,1702,329,200.0,31
1099,1703,841,100.0,36
1100,1704,991,200.0,97
1101,1705,798,3200.0,17
1102,1706,28,200.0,70
1103,1707,850,200.0,37
1104,1708,217,100.0,0
1105,1709,424,400.0,32
1106,1710,391,3200.0,38
1107,1711,393,800.0,24
1108,1712,533,200.0,47
1109,1713,178,25.0,50
1110,1714,972,50.0,33
1111,1715,750,100.0,16
1112,1716,989,400.0,17
1113,1717,953,1600.0,55
1114,1718,979,50.0,94
1115,1719,571,800.0,15
1116,1720,840,3200.0,63
1117,1721,574,100.0,40
1118,1722,742,100.0,31
1119,1723,739,200.0,46
1120,1724,875,400.0,25
1121,1725,863,100.0,76
1122,1726,13,50.0,66
1123,1727,997,6400.0,41
1124,1728,286,800.0,91
1125,1729,540,400.0,66
1126,1730,438,50.0,56
1127,1731,124,6400.0,15
1128,1732,962,400.0,71
1129,1733,975,200.0,69
1130,1734,195,800.0,83
1131,1735,849,3200.0,71
1132,1736,456,1600.0,36
1133,1737,114,400.0,27
1134,1738,932,200.0,82
1135,1739,738,200.0,30
1136,1740,692,3200.0,38
1137,1741,849,25.0,19
1138,1742,70,400.0,62
1139,1743,947,200.0,58
1140,1744,840,50.0,65
1141,1745,117,3200.0,62
1142,1746,380,50.0,91
1143,1747,991,100.0,80
1144,1748,729,800.0,39
1145,1749,179,25.0,83
1146,1750,79,400.0,95
1147,1751,253,400.0,68
1148,1752,411,25.0,35
1149,1753,677,3200.0,75
1150,1754,495,3200.0,72
1151,1755,60,50.0,27
1152,1756,411,100.0,84
1153,1757,471,6400.0,33
1154,1758,957,100.0,25
1155,1759,203,6400.0,37
1156,1760,378,50.0,44
1157,1761,919,3200.0,38
1158,1762,208,6400.0,51
1159,1763,672,50.0,31
1160,1764,494,25.0,39
1161,1765,597,3200.0,62
1162,1766,695,3200.0,33
1163,1767,814,800.0,80
1164,1768,669,200.0,93
1165,1769,843,100.0,43
1166,1770,974,200.0,20
1167,1771,708,3200.0,91
1168,1772,692,200.0,60
1169,1773,742,1600.0,2
1170,1774,535,100.0,89
1171,1775,82,200.0,6
1172,1776,139,800.0,4
1173,1777,581,50.0,22
1174,1778,566,400.0,79
1175,1779,39,50.0,81
1176,1780,803,3200.0,19
1177,1781,987,25.0,88
1178,1782,282,200.0,63
1179,1783,107,800.0,72
1180,1784,331,400.0,74
1181,1785,119,400.0,12
1182,1786,789,3200.0,66
1183,1787,481,50.0,50
1184,1788,934,1600.0,59
1185,1789,993,800.0,67
1186,1790,219,6400.0,8
1187,1791,801,3200.0,11
1188,1792,77,50.0,53
1189,1793,936,1600.0,19
1190,1794,16,200.0,89
1191,1795,231,800.0,40
1192,1796,345,100.0,64
1193,1797,409,800.0,49
1194,1798,282,1600.0,74
1195,1799,215,100.0,77
1196,1800,899,100.0,13
1197,1801,819,400.0,29
1198,1802,538,50.0,88
1199,1803,232,50.0,26
1200,1804,835,200.0,89
1201,1805,735,100.0,8
1202,1806,653,400.0,48
1203,1807,736,1600.0,83
1204,1808,352,1600.0,55
1205,1809,876,6400.0,22
1206,1810,97,100.0,33
1207,1811,572,200.0,62
1208,1812,511,50.0,35
1209,1813,546,800.0,49
1210,1814,910,200.0,18
1211,1815,644,100.0,97
1212,1816,371,100.0,66
1213,1817,245,25.0,82
1214,1818,157,1600.0,42
1215,1819,686,6400.0,3
1216,1820,686,1600.0,11
1217,1821,761,50.0,76
1218,1822,966,25.0,35
1219,1823,873,50.0,50
1220,1824,11,400.0,17
1221,1825,987,3200.0,30
1222,1826,369,400.0,73
1223,1827,690,1600.0,52
1224,1828,758,400.0,16
1225,1829,455,800.0,55
1226,1830,245,400.0,47
1227,1831,233,50.0,37
1228,1832,486,50.0,56
1229,1833,787,800.0,64
1230,1834,76,6400.0,37
1231,1835,745,3200.0,2
1232,1836,691,800.0,60
1233,1837,830,50.0,61
1234,1838,103,25.0,39
1235,1839,319,3200.0,22
1236,1840,398,3200.0,85
1237,1841,101,200.0,71
1238,1842,939,3200.0,39
1239,1843,847,50.0,93
1240,1844,18,800.0,47
1241,1845,189,3200.0,75
1242,1846,729,25.0,41
1243,1847,499,400.0,82
1244,1848,714,3200.0,74
1245,1849,218,400.0,46
1246,1850,991,800.0,85
1247,1851,760,3200.0,26
1248,1852,207,3200.0,22
1249,1853,912,3200.0,91
1250,1854,800,6400.0,75
1251,1855,845,50.0,58
1252,1856,585,3200.0,94
1253,1857,529,3200.0,6
1254,1858,287,800.0,28
1255,1859,603,6400.0,69
1256,1860,52,3200.0,14
1257,1861,498,50.0,83
1258,1862,584,100.0,67
1259,1863,871,25.0,55
1260,1864,196,200.0,56
1261,1865,372,1600.0,83
1262,1866,250,100.0,19
1263,1867,846,50.0,95
1264,1868,99,800.0,56
1265,1869,956,400.0,91
1266,1870,585,800.0,24
1267,1871,551,200.0,81
1268,1872,447,200.0,3
1269,1873,474,200.0,66
1270,1874,715,800.0,90
1271,1875,47,100.0,60
1272,1876,679,6400.0,74
1273,1877,455,100.0,88
1274,1878,17,1600.0,73
1275,1879,31,1600.0,97
1276,1880,945,800.0,47
1277,1881,963,100.0,47
1278,1882,876,200.0,57
1279,1883,668,25.0,99
1280,1884,631,800.0,80
1281,1885,606,25.0,73
1282,1886,749,200.0,6
1283,1887,510,1600.0,84
1284,1888,969,200.0,74
1285,1889,794,100.0,36
1286,1890,25,400.0,78
1287,1891,47,1600.0,51
1288,1892,395,50.0,59
1289,1893,119,1600.0,49
1290,1894,178,1600.0,36
1291,1895,556,3200.0,65
1292,1896,79,200.0,71
1293,1897,865,800.0,16
1294,1898,913,100.0,52
1295,1899,126,6400.0,68
1296,1900,634,1600.0,43
1297,1901,198,3200.0,30
1298,1902,650,200.0,17
1299,1903,686,400.0,68
1300,1904,923,6400.0,94
1301,1905,617,400.0,28
1302,1906,962,6400.0,63
1303,1907,730,800.0,91
1304,1908,814,400.0,54
1305,1909,470,200.0,86
1306,1910,290,100.0,30
1307,1911,602,6400.0,6
1308,1912,430,400.0,48
1309,1913,749,50.0,47
1310,1914,810,200.0,61
1311,1915,987,100.0,33
1312,1916,659,3200.0,79
1313,1917,863,800.0,47
1314,1918,523,1600.0,74
1315,1919,746,50.0,95
1316,1920,996,50.0,17
1317,1921,614,800.0,77
1318,1922,364,100.0,63
1319,1923,790,200.0,69
1320,1924,23,100.0,93
1321,1925,224,3200.0,52
1322,1926,650,50.0,88
1323,1927,267,100.0,29
1324,1928,705,100.0,66
1325,1929,84,100.0,59
1326,1930,263,1600.0,49
1327,1931,517,200.0,69
1328,1932,584,3200.0,33
1329,1933,894,3200.0,78
1330,1934,791,100.0,15
1331,1935,894,50.0,71
1332,1936,58,100.0,86
1333,1937,106,3200.0,79
1334,1938,364,50.0,35
1335,1939,895,400.0,2
1336,1940,107,100.0,63
1337,1941,740,200.0,95
1338,1942,763,200.0,34
1339,1943,704,400.0,93
1340,1944,405,50.0,90
1341,1945,766,200.0,4
1342,1946,731,200.0,75
1343,1947,561,50.0,45
1344,1948,294,200.0,21
1345,1949,699,3200.0,69
1346,1950,747,400.0,89
1347,1951,221,1600.0,74
1348,1952,326,3200.0,62
1349,1953,213,100.0,52
1350,1954,984,100.0,20
1351,1955,49,1600.0,46
1352,1956,481,800.0,73
1353,1957,195,50.0,66
1354,1958,757,800.0,17
1355,1959,230,800.0,39
1356,1960,714,25.0,99
1357,1961,333,100.0,74
1358,1962,20,800.0,4
1359,1963,776,1600.0,8
1360,1964,680,800.0,42
1361,1965,503,100.0,25
1362,1966,784,25.0,97
1363,1967,287,400.0,17
1364,1968,169,1600.0,96
1365,1969,170,50.0,45
1366,1970,127,400.0,23
1367,1971,868,50.0,43
1368,1972,224,800.0,73
1369,1973,27,1600.0,74
1370,1974,48,400.0,22
1371,1975,242,200.0,56
1372,1976,782,400.0,70
1373,1977,208,3200.0,11
1374,1978,557,400.0,50
1375,1979,908,400.0,32
1376,1980,139,100.0,97
1377,1981,734,6400.0,78
1378,1982,976,1600.0,69
1379,1983,100,3200.0,81
1380,1984,250,50.0,92
1381,1985,547,200.0,53
1382,1986,134,100.0,93
1383,1987,729,50.0,83
1384,1988,81,800.0,76
1385,1989,703,100.0,6
1386,1990,181,3200.0,70
1387,1991,898,400.0,5
1388,1992,932,1600.0,98
1389,1993,961,1600.0,20
1390,1994,90,800.0,30
1391,1995,266,1600.0,73
1392,1996,9,50.0,85
1393,1997,376,50.0,45
1394,1998,929,1600.0,99
1395,1999,418,800.0,56
1396,2000,253,1600.0,23
1397,2001,171,25.0,38
1398,2002,802,1600.0,89
1399,2003,3,800.0,15
1400,2004,144,1600.0,64
1401,2005,988,50.0,65
1402,2006,931,200.0,22
1403,2007,355,100.0,69
1404,2008,997,25.0,91
1405,2009,602,400.0,40
1406,2010,893,100.0,7
1407,2011,260,3200.0,28
1408,2012,570,800.0,4
1409,2013,69,800.0,76
1410,2014,964,1600.0,82
1411,2015,590,400.0,73
1412,2016,294,100.0,91
1413,2017,406,400.0,45
1414,2018,655,200.0,33
1415,2019,374,25.0,76
1416,2020,679,1600.0,81
1417,2021,360,50.0,34
1418,2022,695,3200.0,69
1419,2023,119,200.0,0
1420,2024,158,3200.0,57
1421,2025,719,6400.0,23
1422,2026,330,200.0,88
1423,2027,498,1600.0,80
1424,2028,433,3200.0,4
1425,2029,914,50.0,34
1426,2030,345,400.0,8
1427,2031,187,800.0,22
1428,2032,705,200.0,22
1429,2033,485,25.0,73
1430,2034,279,3200.0,58
1431,2035,509,400.0,72
1432,2036,513,3200.0,33
1433,2037,979,1600.0,16
1434,2038,247,100.0,34
1435,2039,424,800.0,62
1436,2040,592,800.0,51
1437,2041,475,50.0,83
1438,2042,650,3200.0,35
1439,2043,575,200.0,62
1440,2044,981,400.0,74
1441,2045,383,800.0,2
1442,2046,845,1600.0,35
1443,2047,64,200.0,25
1444,2048,325,3200.0,9
1445,2049,520,1600.0,65
1446,2050,459,400.0,49
1447,2051,375,50.0,47
1448,2052,154,1600.0,1
1449,2053,832,3200.0,72
1450,2054,507,800.0,58
1451,2055,199,200.0,9
1452,2056,138,800.0,10
1453,2057,173,400.0,17
1454,2058,701,3200.0,60
1455,2059,788,1600.0,36
1456,2060,970,3200.0,33
1457,2061,63,3200.0,84
1458,2062,510,3200.0,69
1459,2063,744,3200.0,28
1460,2064,34,3200.0,80
1461,2065,982,6400.0,12
1462,2066,173,800.0,47
1463,2067,600,3200.0,24
1464,2068,397,1600.0,81
1465,2069,1000,25.0,75
1466,2070,559,200.0,12
1467,2071,233,400.0,87
1468,2072,597,3200.0,64
1469,2073,47,800.0,7
1470,2074,556,25.0,62
1471,2075,725,800.0,22
1472,2076,977,1600.0,85
1473,2077,771,50.0,72
1474,2078,97,200.0,15
1475,2079,579,3200.0,6
1476,2080,514,800.0,85
1477,2081,341,200.0,29
1478,2082,113,200.0,20
1479,2083,446,400.0,34
1480,2084,97,800.0,90
1481,2085,872,50.0,34
1482,2086,919,800.0,36
1483,2087,565,6400.0,66
1484,2088,965,100.0,54
1485,2089,753,3200.0,92
1486,2090,339,3200.0,12
1487,2091,256,1600.0,45
1488,2092,612,800.0,97
1489,2093,840,50.0,40
1490,2094,123,1600.0,11
1491,2095,957,6400.0,55
1492,2096,768,3200.0,97
1493,2097,257,3200.0,81
1494,2098,978,1600.0,49
1495,2099,616,400.0,81
1496,2100,707,3200.0,14
1497,1100,381,50.0,98
1498,1101,450,100.0,7
1499,1102,269,100.0,20
1500,1103,340,50.0,38
1000,1104,825,6400.0,92
1001,1105,836,100.0,52
1002,1106,676,800.0,30
1003,1107,370,3200.0,63
1004,1108,714,3200.0,90
1005,1109,816,400.0,79
1006,1110,744,400.0,84
1007,1111,33,200.0,71
1008,1112,271,50.0,17
1009,1113,102,100.0,95
1010,1114,140,3200.0,25
1011,1115,106,50.0,16
1012,1116,337,100.0,92
1013,1117,524,1600.0,73
1014,1118,75,100.0,19
1015,1119,989,3200.0,89
1016,1120,318,1600.0,30
1017,1121,594,800.0,89
1018,1122,866,1600.0,70
1019,1123,537,1600.0,98
1020,1124,602,800.0,89
1021,1125,197,50.0,71
1022,1126,106,50.0,58
1023,1127,727,50.0,28
1024,1128,217,50.0,90
1025,1129,149,800.0,41
1026,1130,575,400.0,63
1027,1131,847,800.0,78
1028,1132,773,3200.0,14
1029,1133,843,3200.0,35
1030,1134,375,3200.0,90
1031,1135,455,100.0,34
1032,1136,332,100.0,22
1033,1137,957,400.0,57
1034,1138,565,3200.0,47
1035,1139,747,1600.0,13
1036,1140,178,100.0,66
1037,1141,400,200.0,24
1038,1142,42,100.0,76
1039,1143,55,1600.0,33
1040,1144,783,50.0,7
1041,1145,408,50.0,5
1042,1146,534,400.0,21
1043,1147,760,1600.0,1
1044,1148,364,3200.0,91
1045,1149,327,200.0,23
1046,1150,553,400.0,17
1047,1151,880,100.0,46
1048,1152,154,25.0,60
1049,1153,609,400.0,1
1050,1154,586,3200.0,93
1051,1155,765,100.0,28
1052,1156,408,1600.0,23
1053,1157,914,400.0,9
1054,1158,610,200.0,17
1055,1159,273,400.0,7
1056,1160,680,6400.0,46
1057,1161,36,25.0,29
1058,1162,705,100.0,14
1059,1163,747,3200.0,46
1060,1164,776,50.0,79
1061,1165,913,400.0,4
1062,1166,861,200.0,40
1063,1167,599,100.0,68
1064,1168,185,1600.0,28
1065,1169,779,1600.0,77
1066,1170,808,1600.0,34
1067,1171,175,800.0,3
1068,1172,267,100.0,61
1069,1173,316,3200.0,25
1070,1174,262,3200.0,13
1071,1175,745,50.0,57
1072,1176,624,3200.0,89
1073,1177,336,50.0,7
1074,1178,8,6400.0,11
1075,1179,925,800.0,78
1076,1180,448,100.0,69
1077,1181,774,3200.0,94
1078,1182,965,400.0,41
1079,1183,866,50.0,0
1080,1184,751,400.0,92
1081,1185,990,800.0,0
1082,1186,399,50.0,24
1083,1187,291,6400.0,91
1084,1188,806,800.0,71
1085,1189,682,800.0,48
1086,1190,817,100.0,66
1087,1191,766,1600.0,59
1088,1192,624,100.0,49
1089,1193,335,100.0,20
1090,1194,466,400.0,40
1091,1195,481,1600.0,83
1092,1196,433,50.0,57
1093,1197,535,6400.0,94
1094,1198,866,100.0,58
1095,1199,143,400.0,37
1096,1200,120,100.0,91
1097,1201,331,50.0,7
1098,1202,122,3200.0,41
1099,1203,183,3200.0,42
1100,1204,952,50.0,4
1101,1205,504,1600.0,26
1102,1206,883,800.0,51
1103,1207,72,100.0,82
1104,1208,603,100.0,49
1105,1209,896,800.0,65
1106,1210,669,100.0,75
1107,1211,862,100.0,69
1108,1212,40,800.0,47
1109,1213,144,100.0,24
1110,1214,460,800.0,62
1111,1215,696,400.0,0
1112,1216,945,50.0,68
1113,1217,783,3200.0,31
1114,1218,8,1600.0,93
1115,1219,808,800.0,0
1116,1220,591,25.0,1
1117,1221,451,3200.0,71
1118,1222,208,200.0,28
1119,1223,824,800.0,31
1120,1224,539,400.0,89
1121,1225,878,25.0,84
1122,1226,390,400.0,63
1123,1227,996,1600.0,4
1124,1228,274,400.0,51
1125,1229,503,200.0,81
1126,1230,72,800.0,61
1127,1231,646,1600.0,60
1128,1232,658,25.0,6
1129,1233,882,6400.0,80
1130,1234,753,800.0,5
1131,1235,48,3200.0,69
1132,1236,612,1600.0,39
1133,1237,128,3200.0,41
1134,1238,974,3200.0,58
1135,1239,813,200.0,2
1136,1240,284,50.0,18
1137,1241,558,100.0,2
1138,1242,16,200.0,25
1139,1243,313,6400.0,80
1140,1244,450,800.0,84
1141,1245,324,200.0,53
1142,1246,160,1600.0,46
1143,1247,868,1600.0,88
1144,1248,364,1600.0,25
1145,1249,376,1600.0,6
1146,1250,701,1600.0,84
1147,1251,176,100.0,60
1148,1252,412,3200.0,12
1149,1253,345,800.0,35
1150,1254,338,800.0,67
1151,1255,783,50.0,5
1152,1256,508,200.0,96
1153,1257,475,1600.0,26
1154,1258,785,3200.0,90
1155,1259,807,200.0,75
1156,1260,648,25.0,80
1157,1261,74,3200.0,98
1158,1262,327,100.0,68
1159,1263,328,50.0,68
1160,1264,392,3200.0,49
1161,1265,659,25.0,13
1162,1266,328,6400.0,57
1163,1267,52,1600.0,10
1164,1268,867,6400.0,46
1165,1269,212,50.0,93
1166,1270,146,400.0,91
1167,1271,587,3200.0,20
1168,1272,719,50.0,33
1169,1273,994,400.0,36
1170,1274,173,200.0,11
1171,1275,862,100.0,22
1172,1276,420,3200.0,86
1173,1277,827,25.0,97
1174,1278,289,50.0,92
1175,1279,240,100.0,5
1176,1280,491,400.0,50
1177,1281,521,3200.0,67
1178,1282,999,200.0,99
1179,1283,952,50.0,38
1180,1284,94,1600.0,43
1181,1285,893,6400.0,56
1182,1286,509,200.0,22
1183,1287,828,50.0,30
1184,1288,597,800.0,45
1185,1289,196,6400.0,55
1186,1290,354,1600.0,39
1187,1291,45,1600.0,38
1188,1292,643,50.0,5
1189,1293,375,800.0,41
1190,1294,81,1600.0,32
1191,1295,313,800.0,7
1192,1296,807,100.0,71
1193,1297,657,25.0,95
1194,1298,540,400.0,41
1195,1299,730,800.0,90
1196,1300,389,100.0,0
1197,1301,954,200.0,51
1198,1302,644,3200.0,1
1199,1303,449,800.0,13
1200,1304,97,800.0,99
1201,1305,19,400.0,88
1202,1306,407,1600.0,65
1203,1307,579,25.0,0
1204,1308,762,800.0,84
1205,1309,696,25.0,17
1206,1310,408,6400.0,9
1207,1311,810,100.0,89
1208,1312,91,6400.0,60
1209,1313,130,3200.0,79
1210,1314,484,800.0,21
1211,1315,91,6400.0,89
1212,1316,282,50.0,63
1213,1317,826,200.0,28
1214,1318,617,800.0,16
1215,1319,801,100.0,40
1216,1320,936,25.0,89
1217,1321,386,100.0,12
1218,1322,361,1600.0,82
1219,1323,643,400.0,13
1220,1324,236,6400.0,17
1221,1325,614,3200.0,57
1222,1326,33,200.0,5
1223,1327,47,50.0,6
1224,1328,20,800.0,40
1225,1329,483,100.0,62
1226,1330,6,1600.0,30
1227,1331,473,1600.0,79
1228,1332,118,200.0,65
1229,1333,844,1600.0,62
1230,1334,99,800.0,39
1231,1335,736,1600.0,12
1232,1336,400,200.0,2
1233,1337,52,6400.0,12
1234,1338,96,100.0,89
1235,1339,869,200.0,60
1236,1340,897,100.0,51
1237,1341,275,100.0,67
1238,1342,52,6400.0,45
1239,1343,627,200.0,74
1240,1344,45,3200.0,15
1241,1345,26,3200.0,83
1242,1346,741,200.0,0
1243,1347,671,100.0,17
1244,1348,293,50.0,54
1245,1349,592,200.0,21
1246,1350,989,100.0,0
1247,1351,49,50.0,58
1248,1352,660,25.0,50
1249,1353,162,3200.0,43
1250,1354,195,50.0,53
1251,1355,369,400.0,93
1252,1356,515,100.0,44
1253,1357,184,200.0,11
1254,1358,379,100.0,74
1255,1359,705,100.0,86
1256,1360,797,25.0,16
1257,1361,982,100.0,40
1258,1362,773,200.0,26
1259,1363,496,100.0,78
1260,1364,538,1600.0,14
1261,1365,524,800.0,51
1262,1366,943,400.0,48
1263,1367,729,800.0,97
1264,1368,492,3200.0,62
1265,1369,314,800.0,98
1266,1370,397,200.0,36
1267,1371,525,50.0,15
1268,1372,175,50.0,62
1269,1373,948,800.0,35
1270,1374,481,800.0,9
1271,1375,779,50.0,45
1272,1376,795,1600.0,96
1273,1377,960,6400.0,54
1274,1378,242,200.0,61
1275,1379,718,400.0,66
1276,1380,612,100.0,88
1277,1381,601,800.0,97
1278,1382,239,6400.0,60
1279,1383,259,200.0,48
1280,1384,349,400.0,81
1281,1385,910,50.0,25
1282,1386,369,6400.0,90
1283,1387,858,200.0,57
1284,1388,491,50.0,39
1285,1389,564,6400.0,43
1286,1390,74,50.0,43
1287,1391,223,100.0,35
1288,1392,221,800.0,62
1289,1393,276,100.0,25
1290,1394,352,800.0,15
1291,1395,153,3200.0,30
1292,1396,135,3200.0,47
1293,1397,769,50.0,42
1294,1398,160,50.0,44
1295,1399,397,1600.0,93
1296,1400,854,800.0,20
1297,1401,874,3200.0,27
1298,1402,182,3200.0,39
1299,1403,464,100.0,50
1300,1404,471,3200.0,33
1301,1405,965,50.0,85
1302,1406,912,1600.0,91
1303,1407,346,100.0,0
1304,1408,701,800.0,78
1305,1409,959,3200.0,43
1306,1410,672,100.0,17
1307,1411,924,50.0,95
1308,1412,207,800.0,38
1309,1413,626,3200.0,79
1310,1414,550,1600.0,72
1311,1415,806,800.0,49
1312,1416,740,800.0,82
1313,1417,124,25.0,37
1314,1418,469,200.0,91
1315,1419,652,100.0,50
1316,1420,448,200.0,16
1317,1421,241,100.0,41
1318,1422,375,800.0,88
1319,1423,201,3200.0,47
1320,1424,264,400.0,70
1321,1425,738,1600.0,73
1322,1426,145,100.0,83
1323,1427,805,6400.0,1
1324,1428,959,400.0,26
1325,1429,757,200.0,43
1326,1430,983,100.0,13
1327,1431,90,3200.0,15
1328,1432,790,50.0,99
1329,1433,182,200.0,10
1330,1434,978,800.0,4
1331,1435,996,200.0,43
1332,1436,841,3200.0,79
1333,1437,55,800.0,85
1334,1438,452,50.0,85
1335,1439,216,25.0,30
1336,1440,617,800.0,65
1337,1441,983,50.0,81
1338,1442,237,50.0,38
1339,1443,999,400.0,52
1340,1444,79,800.0,18
1341,1445,322,200.0,61
1342,1446,905,50.0,64
1343,1447,905,100.0,42
1344,1448,285,3200.0,59
1345,1449,884,100.0,92
1346,1450,49,6400.0,59
1347,1451,993,100.0,48
1348,1452,681,1600.0,16
1349,1453,438,800.0,14
1350,1454,683,1600.0,36
1351,1455,54,200.0,89
1352,1456,435,25.0,14
1353,1457,485,1600.0,4
1354,1458,655,200.0,78
1355,1459,741,800.0,88
1356,1460,271,50.0,11
1357,1461,635,800.0,72
1358,1462,509,800.0,4
1359,1463,205,3200.0,57
1360,1464,726,100.0,97
1361,1465,655,800.0,21
1362,1466,107,1600.0,40
1363,1467,296,1600.0,18
1364,1468,549,800.0,64
1365,1469,604,1600.0,92
1366,1470,996,800.0,88
1367,1471,435,400.0,95
1368,1472,762,1600.0,94
1369,1473,266,400.0,78
1370,1474,276,50.0,35
1371,1475,354,200.0,7
1372,1476,878,6400.0,52
1373,1477,674,400.0,18
1374,1478,321,800.0,3
1375,1479,546,25.0,46
1376,1480,853,50.0,65
1377,1481,197,50.0,76
1378,1482,386,100.0,19
1379,1483,910,3200.0,18
1380,1484,958,100.0,9
1381,1485,98,6400.0,90
1382,1486,808,1600.0,26
1383,1487,621,6400.0,49
1384,1488,322,50.0,12
1385,1489,625,800.0,76
1386,1490,967,400.0,88
1387,1491,941,800.0,70
1388,1492,414,200.0,49
1389,1493,430,6400.0,80
1390,1494,293,1600.0,95
1391,1495,464,200.0,61
1392,1496,144,100.0,89
1393,1497,906,25.0,41
1394,1498,482,800.0,5
1395,1499,762,800.0,89
1396,1500,243,400.0,22
1397,1501,121,25.0,51
1398,1502,507,3200.0,34
1399,1503,304,800.0,70
1400,1504,414,3200.0,34
1401,1505,183,25.0,74
1402,1506,242,50.0,69
1403,1507,238,3200.0,81
1404,1508,228,6400.0,3
1405,1509,302,25.0,40
1406,1510,647,800.0,54
1407,1511,33,50.0,57
1408,1512,345,3200.0,90
1409,1513,182,400.0,51
1410,1514,175,400.0,97
1411,1515,695,3200.0,47
1412,1516,335,400.0,53
1413,1517,885,1600.0,94
1414,1518,466,1600.0,46
1415,1519,604,3200.0,10
1416,1520,984,1600.0,5
1417,1521,89,1600.0,8
1418,1522,633,100.0,44
1419,1523,318,100.0,50
1420,1524,350,6400.0,25
1421,1525,339,25.0,54
1422,1526,712,6400.0,44
1423,1527,636,50.0,32
1424,1528,116,200.0,77
1425,1529,783,100.0,64
1426,1530,812,6400.0,21
1427,1531,590,3200.0,93
1428,1532,777,200.0,24
1429,1533,254,6400.0,86
1430,1534,866,200.0,78
1431,1535,952,3200.0,9
1432,1536,207,100.0,83
1433,1537,92,200.0,14
1434,1538,611,200.0,17
1435,1539,524,200.0,89
1436,1540,788,3200.0,77
1437,1541,289,800.0,81
1438,1542,248,6400.0,73
1439,1543,732,800.0,33
1440,1544,950,800.0,88
1441,1545,86,50.0,74
1442,1546,960,100.0,0
1443,1547,688,800.0,5
1444,1548,437,3200.0,97
1445,1549,615,800.0,4
1446,1550,338,800.0,28
1447,1551,225,800.0,28
1448,1552,527,25.0,22
1449,1553,935,200.0,95
1450,1554,795,400.0,86
1451,1555,330,100.0,52
1452,1556,291,400.0,0
1453,1557,296,1600.0,95
1454,1558,208,3200.0,47
1455,1559,444,50.0,8
1456,1560,28,3200.0,37
1457,1561,485,800.0,5
1458,1562,580,800.0,39
1459,1563,788,100.0,53
1460,1564,915,800.0,99
1461,1565,843,3200.0,41
1462,1566,193,50.0,84
1463,1567,674,200.0,36
1464,1568,420,50.0,43
1465,1569,382,1600.0,25
1466,1570,282,100.0,14
1467,1571,774,800.0,42
1468,1572,958,3200.0,9
1469,1573,248,200.0,51
1470,1574,943,200.0,98
1471,1575,399,1600.0,29
1472,1576,391,400.0,56
1473,1577,367,50.0,56
1474,1578,789,1600.0,59
1475,1579,725,100.0,92
1476,1580,321,800.0,50
1477,1581,170,50.0,13
1478,1582,726,1600.0,58
1479,1583,706,400.0,96
1480,1584,193,100.0,57
1481,1585,555,100.0,80
1482,1586,438,50.0,77
1483,1587,969,400.0,82
1484,1588,371,400.0,60
1485,1589,616,100.0,26
1486,1590,608,50.0,45
1487,1591,182,100.0,1
1488,1592,490,1600.0,68
1489,1593,552,100.0,78
1490,1594,209,200.0,66
1491,1595,641,50.0,16
1492,1596,79,6400.0,80
1493,1597,166,100.0,94
1494,1598,696,50.0,68
1495,1599,700,3200.0,24
1496,1600,263,50.0,11
1497,1601,411,400.0,77
1498,1602,396,50.0,88
1499,1603,410,25.0,69
1500,1604,469,800.0,61
1000,1605,516,3200.0,13
1001,1606,103,200.0,47
1002,1607,242,200.0,92
1003,1608,894,200.0,5
1004,1609,382,100.0,43
1005,1610,57,400.0,56
1006,1611,706,100.0,23
1007,1612,876,50.0,56
1008,1613,495,100.0,14
1009,1614,363,3200.0,39
1010,1615,534,400.0,76
1011,1616,201,800.0,62
1012,1617,305,50.0,54
1013,1618,131,800.0,64
1014,1619,877,1600.0,1
1015,1620,184,3200.0,92
1016,1621,416,50.0,50
1017,1622,675,800.0,51
1018,1623,287,25.0,13
1019,1624,203,3200.0,91
1020,1625,289,200.0,95
1021,1626,124,400.0,73
1022,1627,746,50.0,87
1023,1628,873,25.0,70
1024,1629,243,6400.0,84
1025,1630,443,50.0,79
1026,1631,443,400.0,2
1027,1632,710,6400.0,16
1028,1633,351,50.0,51
1029,1634,664,800.0,98
1030,1635,224,100.0,16
1031,1636,95,1600.0,88
1032,1637,555,1600.0,57
1033,1638,470,800.0,90
1034,1639,277,25.0,68
1035,1640,674,1600.0,76
1036,1641,486,50.0,27
1037,1642,627,6400.0,31
1038,1643,622,50.0,27
1039,1644,779,25.0,47
1040,1645,681,800.0,68
1041,1646,560,400.0,89
1042,1647,347,3200.0,59
1043,1648,725,800.0,85
1044,1649,613,25.0,36
1045,1650,529,400.0,3
1046,1651,307,200.0,24
1047,1652,586,200.0,26
1048,1653,334,200.0,79
1049,1654,568,200.0,40
1050,1655,576,800.0,38
1051,1656,365,50.0,82
1052,1657,826,1600.0,3
1053,1658,922,100.0,91
1054,1659,320,6400.0,60
1055,1660,17,100.0,38
1056,1661,931,3200.0,64
1057,1662,126,3200.0,67
1058,1663,318,400.0,74
1059,1664,552,50.0,82
1060,1665,119,100.0,34
1061,1666,347,400.0,70
1062,1667,96,3200.0,27
1063,1668,554,25.0,3
1064,1669,642,100.0,97
1065,1670,678,100.0,74
1066,1671,851,800.0,58
1067,1672,457,25.0,95
1068,1673,562,50.0,91
1069,1674,180,25.0,25
1070,1675,108,50.0,79
1071,1676,974,3200.0,7
